ad_id,area,area_sqm,building_type,category,city,currency,detail_url,district,floor,floor_numeric,image_count,listing_date,listing_date_raw,listing_type,location_full,ownership_document,price,price_per_sqm,price_text,property_type,rooms,rooms_numeric,scraped_at,seller_category,seller_type,short_description,source_page,title,total_floors,total_floors_numeric,transaction_type
155699,400,400.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/2-hektar-Senaye-Neqliyyat-Te-yinat-Xususi-Mulkiyyet-adv155699.html,Kürdəxanı,,,,2025-12-27,27 dekabr 2025,,Bakı♦Kürdəxanı,Var,10000000,25000.0,10 000 000 azn,land,,,2026-01-01T14:16:12.545741,agent,Vasitəçi(makler),"Senaye Neqliyyat Rabite Müdafie ve Diger Te'yinatlí
4 hek...",2,2 hektar Senaye Neqliyyat Te'yinat Xüsusi Mülkiyyet,,,other
164569,550,550.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Otel-mini-uzunmuddetli-icare-verilir-adv164569.html,Badamdar,,,3,2025-12-27,27 dekabr 2025,,Bakı♦Badamdar,,5000,9.09,5 000 azn,commercial,,,2026-01-01T14:16:12.546911,agent,Vasitəçi(makler),"Otel mini uzunmüddətli  icarə verilir 
Badamdarda 7 nömr...",2,Otel mini uzunmüddətli  icarə verilir,,,rent
160501,1500000,1500000.0,Ayrıca tikili,Satilan obyektler,İmişli,AZN,https://qarabazar.az/FERMAL-150-hektar-yer-sat-l-r-IMISLIDE-adv160501.html,,,,,2025-12-27,27 dekabr 2025,,İmişli,,720000,0.48,720 000 azn,commercial,,,2026-01-01T14:16:13.944313,agent,Vasitəçi(makler),"150 HEKTAR ƏRAZİ satılır İMİŞLİDƏ
110 HEKTAR Mülkiyyət Ək...",3,FERMALÍ 150 hektar yer satílír İMİŞLİDƏ,,,sale
159210,3000,3000.0,Bina altı,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/Eylence-Merkezi-satilir-adv159210.html,Xırdalan,,,,2025-12-27,27 dekabr 2025,,Abşeron r.♦Xırdalan,,3000000,1000.0,3 000 000 azn,commercial,,,2026-01-01T14:16:13.945543,agent,Vasitəçi(makler),"Obyekt Əyləncə Mərkəzi satılır 3000 kv.m
AAAF PARK XIRDAL...",3,Əyləncə Mərkəzi satılır,,,sale
140576,15000,15000.0,Ayrıca tikili,Satilan obyektler,Bakı,AZN,https://qarabazar.az/Ferma-sat-l-r-440-iri-buynuzlu-ucun-adv140576.html,Zirə,,,2,2025-12-27,27 dekabr 2025,,Bakı♦Zirə,,750000,50.0,750 000 azn,commercial,,,2026-01-01T14:16:13.946737,agent,Vasitəçi(makler),"FERMA satılır
Zirədə 1,5 hektar (2 ha) ərazidə 3 tövlə,sa...",3,Ferma satílír 440 iri buynuzlu uçun,,,sale
161762,,,,"Həyət evləri, Villa",Şamaxı,AZN,https://qarabazar.az/EV-satilir-SAMAXI-NAGARAXANA-adv161762.html,,,,,2025-12-27,27 dekabr 2025,,Şamaxı,Yoxdur,25000,,25 000 azn,house,4 otaq,4,2026-01-01T14:16:13.947904,agent,Vasitəçi(makler),"EV satılır ŞAMAXIDA NAĞARAXANADA
15 sotda 108 kv (12*9 m...",3,EV satılır ŞAMAXI  NAĞARAXANA,,,other
151065,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Villa-park-S-xov-Layihesi-adv151065.html,Bibi Heybət,,,3,2025-12-27,27 dekabr 2025,,Bakı♦Bibi Heybət,Var,1200000,,1 200 000 azn,house,5 otaq +,5,2026-01-01T14:16:13.949130,agent,Vasitəçi(makler),"49  Villasí olan Şíxov Layihesinde  satişa start
1 merteb...",3,Villa park Şíxov Layihesi,,,other
164312,5000,5000.0,Ayrıca tikili,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/Ticaret-Merkezi-Mall-sat-l-r-5000-kv-adv164312.html,Xırdalan,,,2,2025-12-27,27 dekabr 2025,,Abşeron r.♦Xırdalan,,5000000,1000.0,5 000 000 azn,commercial,,,2026-01-01T14:16:13.950387,agent,Vasitəçi(makler),"Ticarət Mərkəzi Mall satílír  5000 kv
1-ci mərtəbəsi Bowl...",3,Ticarət Mərkəzi Mall satílír  5000 kv,,,sale
155988,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Villa-satilir-Sangacalda-adv155988.html,Səngəçal,,,3,2025-12-27,27 dekabr 2025,,Bakı♦Səngəçal,Var,425000,,425 000 azn,house,5 otaq +,5,2026-01-01T14:16:13.951670,agent,Vasitəçi(makler),"Villa satılır Sangaçalda 
Dənizə 300 metr aralı,Mənzərəli...",3,Villa satılır Sangaçalda,,,other
161108,177,177.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/4-otaqli-menzil-Bayraq-Meydani-adv161108.html,Bayıl,8,8,,2025-12-27,27 dekabr 2025,,Bakı♦Bayıl,Var,700000,3954.8,700 000 azn,apartment,4 otaq,4,2026-01-01T14:16:13.952998,agent,Vasitəçi(makler),"4 otaqlı mənzil satılır 177 kv
   Dənizə Mənzərə  Bayıl B...",3,4 otaqli menzil Bayraq Meydanı,16,16,other
163992,350,350.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/3-5-hektar-Erazi-satilir-Bina-Tikmek-ucun-adv163992.html,Sabunçu,,,,2025-12-27,27 dekabr 2025,,Bakı♦Sabunçu,Var,12000000,34285.71,12 000 000 azn,land,,,2026-01-01T14:16:13.954418,agent,Vasitəçi(makler),"3.5 hektar Ərazi satılır
   Bina Tikmək üçün uygun ərazid...",3,3.5 hektar Ərazi satılır    Bina Tikmək üçün,,,other
155925,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/Villa-A-seherde-adv155925.html,Qara şəhər,,,2,2025-12-27,27 dekabr 2025,,Bakı♦Qara şəhər,Var,1400000,,1 400 000 azn,house,5 otaq +,5,2026-01-01T14:16:13.955606,agent,Vasitəçi(makler),"Villa satılır
Ağ şəhər, H.Aslanov qəsəbə,870 kv,13 sotda...",3,Villa Aĝ şeherde,,,other
116885,1400,1400.0,Ayrıca tikili,Satilan obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-satilir-Brend-Marketin-icaresinde-adv116885.html,Zabrat,,,,2025-12-27,27 dekabr 2025,,Bakı♦Zabrat,,2000000,1428.57,2 000 000 azn,commercial,,,2026-01-01T14:16:13.956848,agent,Vasitəçi(makler),"Obyekt satılır 1400 kv.m
Brend Marketın ıcaresınde
Aylıg...",3,Obyekt satılır  Brend Marketın ıcaresınde,,,sale
16508267,60,60.0,,Köhnə tikili bina evləri,Bakı,AZN,https://qarabazar.az/2-otagli-kiraye-ev-Yasamal-insaatcilar-adv16508267.html,Yeni Yasamal,4,4,8,2025-12-27,27 dekabr 2025,Kiraye ev verirem,Bakı♦Yeni Yasamal,,550,9.17,550 azn,apartment,2 otaq,2,2026-01-01T14:16:13.957961,agent,Vasitəçi(makler),"Elaqe yalniz whatsapp uzerinden 

sekilde oldugu kimi esya...",3,2 otagli kiraye ev Yasamal insaatcilar,9,9,other
16508257,10000,10000.0,Ayrıca tikili,Satilan obyektler,Hacıqabul,AZN,https://qarabazar.az/Obyekt-Istirahet-Merkezi-satilir-adv16508257.html,,,,9,2025-12-27,27 dekabr 2025,,Hacıqabul,,550000,55.0,550 000 azn,commercial,,,2026-01-01T14:16:13.959197,agent,Vasitəçi(makler),"Obyekt İstirahət Mərkəzi satılır 1 hektarda
Hacıqabul İp...",3,Obyekt İstirahət Mərkəzi satılır,,,sale
16508254,450,450.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/bileceride-450-kv-anbar-icareye-verilir-adv16508254.html,Biləcəri,,,3,2025-12-27,27 dekabr 2025,,Bakı♦Biləcəri,,2700,6.0,2 700 azn,commercial,,,2026-01-01T14:16:13.960284,agent,Vasitəçi(makler),Bineqedi rayonu Bileceri qesebesinde Memmedoglular Servizi...,3,Bileceride 450 kv anbar icareye verilir,,,rent
167020,28,28.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/28-sot-senaye-teyinatli-yer-adv167020.html,Ceyranbatan,,,5,2025-12-26,26 dekabr 2025,,Abşeron r.♦Ceyranbatan,Var,650000,23214.29,650 000 azn,land,,,2026-01-01T14:16:13.961377,agent,Vasitəçi(makler),28 sot yer satílír Ceyranbatan Gölüylə üzbəüz yol kənarınd...,3,28 sot senaye teyinatli yer,,,other
16508237,18,18.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/8ci-mikrarayonda-18m-obyekt-satilir-adv16508237.html,8-ci mikrorayon,,,2,2025-12-25,25 dekabr 2025,,Bakı♦8-ci mikrorayon,,500,27.78,500 azn,commercial,,,2026-01-01T14:16:13.962524,agent,Vasitəçi(makler),8ci mikrarayon erazisinde yawayiw binalarinin yaxinliqinda...,3,8ci mikrarayonda 18m² obyekt satilir,,,rent
16508235,25,25.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/4cu-mik-tendir-icareye-adv16508235.html,Kubinka,,,6,2025-12-25,25 dekabr 2025,,Bakı♦Kubinka,,500,20.0,500 azn,commercial,,,2026-01-01T14:16:13.963611,agent,Vasitəçi(makler),Nesmi rayonu Huseyn Seyidzade kucesinde tendir evi icareye...,3,4cu mik tendir icareye,,,rent
159220,5000,5000.0,Ayrıca tikili,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/MALL-sat-l-r-Ticaret-Merkezi-X-rdalanda-adv159220.html,Xırdalan,,,,2025-12-25,25 dekabr 2025,,Abşeron r.♦Xırdalan,,5000000,1000.0,5 000 000 azn,commercial,,,2026-01-01T14:16:13.964698,agent,Vasitəçi(makler),"Ticaret Merkezi Mall yaritemirli 5000 kv, 1-ci mertebesi B...",3,MALL satílír Ticaret Merkezi Xírdalanda,,,sale
159561,368,368.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/3-hektar-yarim-erazi-satilir-adv159561.html,Masazır,,,2,2025-12-25,25 dekabr 2025,,Abşeron r.♦Masazır,Var,7500000,20380.43,7 500 000 azn,land,,,2026-01-01T14:16:13.965886,agent,Vasitəçi(makler),"3 hektar yarim ərazi satılır 
Yaşayíş Menteqeleri Torpaql...",3,3 hektar yarim ərazi satılır,,,other
164735,3000,3000.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/30-hektar-Erazi-sat-l-r-ZIRE-de-adv164735.html,Zirə,,,,2025-12-25,25 dekabr 2025,,Bakı♦Zirə,Var,1450000,483.33,1 450 000 azn,land,,,2026-01-01T14:16:13.967051,agent,Vasitəçi(makler),"30 hektar Ərazi satílír  ZIRƏ-də 
49 illik Çixarişla Kənd...",3,30 hektar Ərazi satílír  ZIRƏ-də,,,other
164317,,,,"Həyət evləri, Villa",Astara,AZN,https://qarabazar.az/VILLA-satilir-BULVAR-ASTARA-adv164317.html,,,,2,2025-12-25,25 dekabr 2025,,Astara,Var,450000,,450 000 azn,house,5 otaq +,5,2026-01-01T14:16:13.968217,agent,Vasitəçi(makler),"2 KOTTEC VILLA satılır 10 sotda
BULVAR ASTARA 450 kv, 7 o...",3,VILLA satılır BULVAR ASTARA,,,other
154037,20000000,20000000.0,Ayrıca tikili,Satilan obyektler,Neftçala,AZN,https://qarabazar.az/Fermayla-sat-l-r-Neftcalada-200-hektar-erazi-adv154037.html,,,,,2025-12-25,25 dekabr 2025,,Neftçala,,400000,0.02,400 000 azn,commercial,,,2026-01-01T14:16:13.969472,agent,Vasitəçi(makler),"FERMALÍ 200 hektar Ərazi satılır
Neftçala rayonu Kürsahil...",3,Fermayla satílír Neftçalada 200 hektar erazi,,,sale
164468,10,10.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/9-5-sot-yer-Badamdar-3-cu-massiv-adv164468.html,Badamdar,,,,2025-12-25,25 dekabr 2025,,Bakı♦Badamdar,Yoxdur,155000,15500.0,155 000 azn,land,,,2026-01-01T14:16:13.970598,agent,Vasitəçi(makler),"9.5 sot yer satılır Badamdarda
3-cü massivdə Bələdiyyə s�...",3,9.5 sot yer  Badamdar 3-cü massiv,,,other
164469,10,10.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/10-sot-yer-satilir-Masazir-adv164469.html,Masazır,,,2,2025-12-25,25 dekabr 2025,,Abşeron r.♦Masazır,Var,90000,9000.0,90 000 azn,land,,,2026-01-01T14:16:13.971780,agent,Vasitəçi(makler),"10 sot yer satılır Masazırda 
Çıxarış Kənd Təsərrüfatı T�...",3,10 sot yer satılır Masazır,,,other
158507,198,198.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/4-otaql-FULL-Deniz-menzere-menzil-sat-l-r-adv158507.html,metro Elmlər Akademiyası,8,8,,2025-12-25,25 dekabr 2025,,Bakı♦metro Elmlər Akademiyası,Var,550000,2777.78,550 000 azn,apartment,4 otaq,4,2026-01-01T14:16:13.972937,agent,Vasitəçi(makler),4 otaqlí FULL Deniz menzereli menzil satílír.Merkezde I.Qu...,3,4 otaqlí FULL Deniz menzere menzil satílír,18,18,other
142883,143,143.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/3-otaql-menzil-sat-l-r-adv142883.html,metro Cəfər Cabbarlı,16,16,,2025-12-25,25 dekabr 2025,,Bakı♦metro Cəfər Cabbarlı,Yoxdur,316000,2209.79,316 000 azn,apartment,3 otaq,3,2026-01-01T14:16:13.974337,agent,Vasitəçi(makler),"3 otaqlí menzil satílír
Tebriz küçesi Olimpus mtk
143.35...",3,3 otaqlí menzil satílír,16,16,other
16507633,10000,10000.0,,Torpaq sahələri,Xızı,AZN,https://qarabazar.az/100-hektar-Kend-Teserrufat-Teyinatli-adv16507633.html,,,,4,2025-12-24,24 dekabr 2025,,Xızı,Var,340000,34.0,340 000 azn,land,,,2026-01-01T14:16:13.975756,agent,Vasitəçi(makler),"100 hektar Kənd Təsərrüfat Təyinatlı Ərazi  satılır
Yeni ...",3,100 hektar Kənd Təsərrüfat Təyinatlı,,,other
166927,3500,3500.0,,Torpaq sahələri,Xızı,AZN,https://qarabazar.az/35-hektar-yer-sat-l-r-adv166927.html,,,,3,2025-12-24,24 dekabr 2025,,Xızı,Var,56000,16.0,56 000 azn,land,,,2026-01-01T14:16:13.976867,agent,Vasitəçi(makler),"35 hektar kənd təsərrüfatlí tə'yinatli 
ərazi satílír,çíx...",3,35 hektar yer satílír,,,other
16507657,90,90.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/90-sot-Senaye-Neqliyyat-te-yinatl-yer-satilir-adv16507657.html,Qobu,,,4,2025-12-24,24 dekabr 2025,,Abşeron r.♦Qobu,Var,800000,8888.89,800 000 azn,land,,,2026-01-01T14:16:13.977974,agent,Vasitəçi(makler),"90 sot Sənaye,Nəqliyyat tə'yinatlí yer satılır
     QOBUD...",3,"90 sot Sənaye,Nəqliyyat tə'yinatlí yer satılır",,,other
166853,80,80.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/2-otaql-Mansard-menzil-sat-l-r-adv166853.html,metro Cəfər Cabbarlı,18,18,2,2025-12-24,24 dekabr 2025,,Bakı♦metro Cəfər Cabbarlı,Var,165000,2062.5,165 000 azn,apartment,2 otaq,2,2026-01-01T14:16:13.979140,agent,Vasitəçi(makler),"2 otaqlí Mansard menzil satílír 
17/18-ci mertebesi,80 kv...",3,2 otaqlí Mansard menzil satílír,18,18,other
166852,12,12.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/12-sot-torpaq-Badamdar-3-cu-massivde-adv166852.html,Badamdar,,,3,2025-12-24,24 dekabr 2025,,Bakı♦Badamdar,Var,420000,35000.0,420 000 azn,land,,,2026-01-01T14:16:15.758774,agent,Vasitəçi(makler),"12 sot torpaq satílír Çixaríşlí
Badamdarda 3-cü massivde Y...",4,12 sot torpaq Badamdar 3-cü massivde,,,other
16508210,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/3-otaqli-heyet-evi-Mastaga-adv16508210.html,Maştağa,,,,2025-12-24,24 dekabr 2025,,Bakı♦Maştağa,Var,68000,,68 000 azn,house,3 otaq,3,2026-01-01T14:16:15.760039,agent,Vasitəçi(makler),"Sabunçu rayonu, Maştağa qəsəbəsi, tam mərkəzdə, Heydər par...",4,3 otaqlı həyət evi Maştağa,,,other
16507667,,,,"Həyət evləri, Villa",Abşeron r.,AZN,https://qarabazar.az/3-mertebeli-ev-satilir-Xirdalan-adv16507667.html,Xırdalan,,,2,2025-12-24,24 dekabr 2025,,Abşeron r.♦Xırdalan,Var,190000,,190 000 azn,house,5 otaq +,5,2026-01-01T14:16:15.761323,agent,Vasitəçi(makler),"3 mərtəbəli ev satılır Xırdalanda bahalı yer
3 sotda pod ...",4,3 mərtəbəli ev satılır Xırdalan,,,other
16507666,185,185.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/4-otaqli-menzil-sat-l-r-4-000-azn-icarede-adv16507666.html,metro İçəri şəhər,3,3,11,2025-12-24,24 dekabr 2025,,Bakı♦metro İçəri şəhər,Var,920000,4972.97,920 000 azn,apartment,4 otaq,4,2026-01-01T14:16:15.762590,agent,Vasitəçi(makler),"4 otaqlı tə'mirli mənzil satílír
 4.000 azn icarədədir
T...",4,4 otaqlı mənzil satílír  4.000 azn icarədə,14,14,other
16507673,350,350.0,,Torpaq sahələri,Xızı,AZN,https://qarabazar.az/3-5-hektar-torpaq-sat-l-r-Alt-a-acda-adv16507673.html,,,,10,2025-12-24,24 dekabr 2025,,Xızı,Var,98000,280.0,98 000 azn,land,,,2026-01-01T14:16:15.763970,agent,Vasitəçi(makler),"3.5 hektar  Ərazi satílír Altíaĝacda yol kənarí
Xüsusi Mül...",4,3.5 hektar torpaq satílír Altíaĝacda,,,other
16507677,,,,"Həyət evləri, Villa",Quba,AZN,https://qarabazar.az/VILLA-sat-l-r-QUBA-rayonu-Alekseyevka-adv16507677.html,,,,4,2025-12-24,24 dekabr 2025,,Quba,Var,220000,,220 000 azn,house,5 otaq +,5,2026-01-01T14:16:15.765105,agent,Vasitəçi(makler),"VILLA satílír QUBA rayonu Alekseyevka kəndi
8 sotda 300 k...",4,VILLA satílír QUBA rayonu Alekseyevka,,,other
16507678,125,125.0,,Torpaq sahələri,Xudat,AZN,https://qarabazar.az/1-25-hEKTAR-Erazi-satilir-YALAMADA-adv16507678.html,,,,3,2025-12-24,24 dekabr 2025,,Xudat,Var,1000000,8000.0,1 000 000 azn,land,,,2026-01-01T14:16:15.766460,agent,Vasitəçi(makler),"1.25 hEKTAR Ərazi satılır
YALAMADA SDK Sahibkarlıq Çıxar...",4,1.25 hEKTAR Ərazi satılır YALAMADA,,,other
166856,608,608.0,Bina altı,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/Obyekt-sat-l-r-Xirdalanda-adv166856.html,Xırdalan,,,2,2025-12-24,24 dekabr 2025,,Abşeron r.♦Xırdalan,,1800000,2960.53,1 800 000 azn,commercial,,,2026-01-01T14:16:15.767610,agent,Vasitəçi(makler),"Obyekt satílír pod mayak
Xírdalan Dairesi(Qafqaz Uni tere...",4,Obyekt satílír Xirdalanda,,,sale
149075,90,90.0,,Torpaq sahələri,Bakı,AZN,https://qarabazar.az/1-3-hektar-torpaq-sahesi-Lokbatan-adv149075.html,Lökbatan,,,,2025-12-24,24 dekabr 2025,,Bakı♦Lökbatan,Var,800000,8888.89,800 000 azn,land,,,2026-01-01T14:16:15.768779,agent,Vasitəçi(makler),90 sot Sənaye Te'yinat yer satílír Qobuda. Herba Florayla ...,4,1.3 hektar torpaq sahəsi Lökbatan,,,other
16507674,200,200.0,,Torpaq sahələri,Xaçmaz,AZN,https://qarabazar.az/2-hEKTAR-torpaq-sahesi-satilir-Nabranda-Denizkenari-adv16507674.html,,,,11,2025-12-24,24 dekabr 2025,,Xaçmaz,Var,1500000,7500.0,1 500 000 azn,land,,,2026-01-01T14:16:15.769913,agent,Vasitəçi(makler),"2 hEKTAR Ərazi satılır Nabranda Dənizə ""0""
 Turizm üçün Sa...",4,2 hEKTAR torpaq sahəsi satılır Nabranda Dənizkənarı,,,other
16508209,157,157.0,Ayrıca tikili,Satilan obyektler,Xızı,AZN,https://qarabazar.az/Zapravka-satilir-Xizi-adv16508209.html,,,,9,2025-12-23,23 dekabr 2025,,Xızı,,550000,3503.18,550 000 azn,commercial,,,2026-01-01T14:16:15.770974,agent,Vasitəçi(makler),"Zapravka satılır Xızı rayonu Giləzi ərazisi
Bakı-Quba yol...",4,Zapravka satılır Xızı,,,sale
16508201,1000,1000.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/balaxanida-1000kv-anbar-icareye-verilir-adv16508201.html,Balaxanı,,,5,2025-12-23,23 dekabr 2025,,Bakı♦Balaxanı,,9000,9.0,9 000 azn,commercial,,,2026-01-01T14:16:15.772031,agent,Vasitəçi(makler),Sabuncu rayonu Balaxani qesebesinde 1000kvadratliq anbar i...,4,Balaxanida 1000kv anbar icareye verilir,,,rent
16508196,100,100.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/3-otaqli-menzil-montinde-adv16508196.html,metro Nərimanov,6,6,,2025-12-23,23 dekabr 2025,,Bakı♦metro Nərimanov,Var,320000,3200.0,320 000 azn,apartment,3 otaq,3,2026-01-01T14:16:15.773101,agent,Vasitəçi(makler),"3 otaqlı təmirli mənzil satılır
 Heydər Əliyev prospekti...",4,3 otaqli menzil montinde,8,8,other
16508194,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/5-otaqli-bag-evi-adv16508194.html,Buzovna,,,,2025-12-23,23 dekabr 2025,,Bakı♦Buzovna,Var,98000,,98 000 azn,house,5 otaq +,5,2026-01-01T14:16:15.774452,agent,Vasitəçi(makler),"Buzovna -Maştağa yolunun üstü, yoldan 700 m aralı, 6.5 sot...",4,5 otaqlı bağ evi,,,other
16508192,75,75.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-75kv-obyekt-icaresi-adv16508192.html,metro 28 May,,,7,2025-12-22,22 dekabr 2025,,Bakı♦metro 28 May,,75,1.0,75 azn,commercial,,,2026-01-01T14:16:15.775727,agent,Vasitəçi(makler),Nəsimi rayonu 28 may metrosunun yaxınlığı obyekt yaşayış b...,4,28 mayda 75kv obyekt icaresi,,,rent
16508187,80,80.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-80kv-obyekt-icaresi-adv16508187.html,metro 28 May,,,6,2025-12-22,22 dekabr 2025,,Bakı♦metro 28 May,,1500,18.75,1 500 azn,commercial,,,2026-01-01T14:16:15.776803,agent,Vasitəçi(makler),Nəsimi rayonu 28 may metrosu  Koroğlu parkının yaxınlığı o...,4,28 mayda 80kv obyekt icaresi,,,rent
16508185,400,400.0,Bina altı,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/28-mayda-400kv-obyekt-icaresi-adv16508185.html,metro 28 May,,,14,2025-12-22,22 dekabr 2025,,Bakı♦metro 28 May,,8500,21.25,8 500 azn,commercial,,,2026-01-01T14:16:15.777885,agent,Vasitəçi(makler),Nəsimi rayonu 28 may Səməd Vurğun bağı yaxınlığı obyekt ya...,4,28 mayda 400kv obyekt icaresi,,,rent
16508183,,,,"Həyət evləri, Villa",Bakı,AZN,https://qarabazar.az/2-mertebeli-Ev-satilir-Xocesende-adv16508183.html,Xocəsən,,,12,2025-12-22,22 dekabr 2025,,Bakı♦Xocəsən,Yoxdur,98000,,98 000 azn,house,4 otaq,4,2026-01-01T14:16:15.778975,agent,Vasitəçi(makler),"2 mərtəbəli 4 otaqlı Ev satılır Xocəsən metro 2 km-də
 Xo...",4,2 mərtəbəli   Ev satılır Xocəsəndə,,,other
16507631,1200,1200.0,Ayrıca tikili,Kiraye / icare obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-Icare-verilir-Merasim-evi-ucun-adv16507631.html,metro Neftçilər,,,5,2025-12-22,22 dekabr 2025,,Bakı♦metro Neftçilər,,15000,12.5,15 000 azn,commercial,,,2026-01-01T14:16:15.780225,agent,Vasitəçi(makler),Obyekt İcarə verilir: Mərasim evi üçün Proje Dizayn edilib...,4,Obyekt İcarə verilir: Mərasim evi üçün,,,rent
167803,1500,1500.0,Ayrıca tikili,Satilan obyektler,Abşeron r.,AZN,https://qarabazar.az/RESTORAN-sat-l-r-Xirdalan-AAAF-Parkda-adv167803.html,Xırdalan,,,8,2025-12-21,21 dekabr 2025,,Abşeron r.♦Xırdalan,,3000000,2000.0,3 000 000 azn,commercial,,,2026-01-01T14:16:15.781311,agent,Vasitəçi(makler),"RESTORAN satílír Xırdalan AAAF Parkda
      3 mərtəbəli 1...",4,RESTORAN satílír Xırdalan AAAF Parkda,,,sale
167783,140,140.0,Bina altı,Satilan obyektler,Bakı,AZN,https://qarabazar.az/Obyekt-satilir-Bayilda-Su-Idmanla-uzbeuz-adv167783.html,Bayıl,,,5,2025-12-21,21 dekabr 2025,,Bakı♦Bayıl,,350000,2500.0,350 000 azn,commercial,,,2026-01-01T14:16:15.782456,agent,Vasitəçi(makler),"Obyekt satılır Bayilda Su İdmanla üzbəüz
Qeyri-yaşayiş Ç...",4,Obyekt satılır Bayilda Su İdmanla üzbəüz,,,sale
167793,300,300.0,,Torpaq sahələri,Abşeron r.,AZN,https://qarabazar.az/3-hektar-torpaq-satilir-adv167793.html,Məhəmmədli,,,4,2025-12-21,21 dekabr 2025,,Abşeron r.♦Məhəmmədli,Var,1600000,5333.33,1 600 000 azn,land,,,2026-01-01T14:16:15.783600,agent,Vasitəçi(makler),"3 hektar Kənd Təsərrufat Təyinatlı Torpaq satılır
 Məmməd...",4,3 hektar  torpaq satılır,,,other
167801,88,88.0,,Yeni tikili binalar,Bakı,AZN,https://qarabazar.az/2-otaqli-menzil-GOLDEN-ROSE-CIDIR-adv167801.html,metro Gənclik,14,14,10,2025-12-21,21 dekabr 2025,,Bakı♦metro Gənclik,Var,260000,2954.55,260 000 azn,apartment,2 otaq,2,2026-01-01T14:16:15.784748,agent,Vasitəçi(makler),"Satılır 2 otaqlı mənzil – GOLDEN ROSE CIDIR RESIDENCE
 İb...",4,2 otaqlı mənzil – GOLDEN ROSE CIDIR,16,16,other
